"K","variant","seed","status","valid_map_avg","sym2herb_map","herb2sym_map","symptom_pred_ppl_em_prob","herb_pred_ppl_em_prob","topic_coherence"
"30","sparse_nmf_l1","46","done","0.2305946321836441","0.23500804710642126","0.22618121726086693","61.20396188519856","143.54240411443575","0.3667231601912684"
"30","vanilla_nmf_fro","42","skipped_completed","0.2616515620633504","0.24853210183844912","0.2747710222882517","","","0.6270752960380376"
"30","vanilla_nmf_fro","43","skipped_completed","0.2608183497342355","0.2488718854006288","0.2727648140678422","","","0.6106060393798542"
"30","vanilla_nmf_fro","44","skipped_completed","0.25552119282423935","0.24391005280022857","0.2671323328482501","","","0.6484866235450326"
"30","vanilla_nmf_fro","45","skipped_completed","0.26116021712679083","0.2535575811030924","0.26876285315048926","","","0.638277797008517"
"30","vanilla_nmf_fro","46","done","0.2619018958337378","0.24813418137083743","0.27566961029663817","54.437771056719484","144.93996460070045","0.6184940644204013"
"35","gnmf_graph","42","done","0.26563354230034164","0.25379107403762297","0.2774760105630603","51.73416222564572","134.23670171176425","0.6627556268685291"
"35","gnmf_graph","43","done","0.26156600906279104","0.2555311168724537","0.2676009012531283","51.70277098592412","131.90152667802286","0.665508032658221"
"35","gnmf_graph","44","done","0.25202876450733563","0.24737359000147963","0.25668393901319164","55.61407665258356","136.7291799184713","0.6760143927823581"
"35","gnmf_graph","45","done","0.2585629917351134","0.2565346138682728","0.26059136960195395","51.968203837273265","135.1870510564291","0.6574191525362191"
"35","gnmf_graph","46","done","0.2591372750925828","0.25272477004378374","0.26554978014138175","52.10347057862006","137.90801060153095","0.6385866705129405"
"35","indep_nmf_procrustes_bridge","42","done","0.1990677952057886","0.15425702843557298","0.24387856197600422","76.22680940956744","154.80838301925115","0.6782394777618155"
"35","indep_nmf_procrustes_bridge","43","done","0.19954942017358238","0.14758157572690983","0.2515172646202549","78.24198778476278","151.32769875108045","0.6579084796547245"
"35","indep_nmf_procrustes_bridge","44","done","0.15676483994452967","0.1182147135322136","0.19531496635684575","79.99417094397003","156.66546105721338","0.6699096842572336"
"35","indep_nmf_procrustes_bridge","45","done","0.1953114714860863","0.14389447400001043","0.24672846897216213","77.8012349261915","153.9049771318673","0.6295084703730561"
"35","indep_nmf_procrustes_bridge","46","done","0.18906888146032327","0.15016403576144186","0.2279737271592047","76.59580094171919","156.9233385240294","0.6971711220149892"
"35","recon_only_mvgsnmf","42","skipped_completed","0.2604987170293187","0.2447928091610617","0.2762046248975757","58.05001007721454","145.71548926282708","0.6456010327861087"
"35","recon_only_mvgsnmf","43","skipped_completed","0.26124308722904716","0.24721554556662262","0.2752706288914717","58.70980475182385","142.40721761594338","0.6886553533367616"
"35","recon_only_mvgsnmf","44","skipped_completed","0.25413909843517263","0.24106928787425144","0.26720890899609384","60.68555270862672","146.38908080435104","0.6775721511215169"
"35","recon_only_mvgsnmf","45","skipped_completed","0.2597070118852168","0.25093524602801087","0.2684787777424227","58.19180931533195","145.05329737419373","0.6652958075395554"
"35","recon_only_mvgsnmf","46","skipped_completed","0.26166530219054923","0.2436662167460803","0.27966438763501816","57.566201688800916","147.31840106907342","0.6591662359667759"
"35","sparse_nmf_l1","42","done","0.2226956040304221","0.23859637179666893","0.20679483626417527","61.75463045160696","139.82108163020692","0.23384722388181198"
"35","sparse_nmf_l1","43","done","0.22450767201087485","0.23721140498150567","0.21180393904024403","61.78355523183725","137.01072706890656","0.03523306503834779"
"35","sparse_nmf_l1","44","done","0.2170631856142159","0.23088135228026477","0.203245018948167","65.1410504159624","140.60827308905527","0.12268722214858063"
"35","sparse_nmf_l1","45","done","0.22227322150522705","0.24079861007357078","0.20374783293688334","62.29708642638896","139.5712754908872","-0.17299459157120814"
"35","sparse_nmf_l1","46","done","0.22735326986272053","0.2373416283162938","0.21736491140914724","60.86825780822108","140.91658900681114","0.19478698194572247"
"35","vanilla_nmf_fro","42","skipped_completed","0.26671286623394447","0.2537808746430231","0.2796448578248658","","","0.6697163467696814"
"35","vanilla_nmf_fro","43","skipped_completed","0.2653774932742819","0.2543104132053025","0.2764445733432613","","","0.6885217275036944"
"35","vanilla_nmf_fro","44","skipped_completed","0.2592901070349506","0.24725016256211046","0.27133005150779066","","","0.6683651346229501"
"35","vanilla_nmf_fro","45","skipped_completed","0.26378488424901514","0.25673788810110265","0.2708318803969276","","","0.6411909232405686"
"35","vanilla_nmf_fro","46","done","0.2651520332236368","0.2522631333311168","0.27804093311615674","53.78262464563476","141.5752252040608","0.6770531817037545"
"40","gnmf_graph","42","done","0.261206278938947","0.25096345040346985","0.27144910747442413","50.713531429171304","132.77205145996297","0.6714066813222908"
"40","gnmf_graph","43","done","0.2592749777417839","0.25706181919364113","0.26148813628992656","51.2339060885392","130.2382283298023","0.6899379968941788"
"40","gnmf_graph","44","done","0.25502773461339756","0.24952984282699797","0.2605256263997972","54.07679152322708","133.66355395553023","0.6516990039046393"
"40","gnmf_graph","45","done","0.2569088246721307","0.25865702078491776","0.2551606285593437","51.07751433696866","132.44469780712046","0.6770685053828258"
"40","gnmf_graph","46","done","0.2628012985158227","0.25135922482027834","0.274243372211367","50.84098268170925","134.39340724742968","0.6648413092649909"
"40","indep_nmf_procrustes_bridge","42","done","0.20182044447994107","0.16749759835214306","0.2361432906077391","77.72984877608882","155.5596857658371","0.5523728339884515"
"40","indep_nmf_procrustes_bridge","43","done","0.1765045997852923","0.10579127979053173","0.24721791978005286","79.97799915370356","151.52460861355235","0.5802369073529283"
"40","indep_nmf_procrustes_bridge","44","done","0.17511092830936592","0.11983910848217397","0.2303827481365579","81.28821443412241","154.80642995068715","0.6437977705999989"
"40","indep_nmf_procrustes_bridge","45","done","0.19578962196464778","0.144252300954417","0.2473269429748786","76.87403300112122","152.56297485435195","0.6188858857232583"
"40","indep_nmf_procrustes_bridge","46","done","0.17096017576512423","0.12687591669302486","0.21504443483722363","79.08364913390065","158.02739432773635","0.5250446757894066"
"40","recon_only_mvgsnmf","42","skipped_completed","0.26411673859552226","0.24912092784825815","0.2791125493427864","58.51997870056923","145.0632455590709","0.6811117388663973"
"40","recon_only_mvgsnmf","43","skipped_completed","0.262587539691197","0.24943700132263968","0.27573807805975437","58.24864843998988","141.53900468683491","0.6979960231280715"
"40","recon_only_mvgsnmf","44","skipped_completed","0.2535864983123761","0.24471897076147484","0.26245402586327743","60.98543839822578","145.03290414253954","0.6783926143925063"
"40","recon_only_mvgsnmf","45","skipped_completed","0.2592462844129767","0.2534781095026917","0.26501445932326173","58.43387759507625","143.85079284294093","0.6780007629234592"
"40","recon_only_mvgsnmf","46","skipped_completed","0.26035361479350794","0.2461553924448563","0.2745518371421595","58.12841270698362","147.06952984969917","0.6657742156407579"
"40","sparse_nmf_l1","42","done","0.2163212684455292","0.23967189654843168","0.19297064034262673","62.30442242058106","138.54843940703284","-0.05285490102516808"
"40","sparse_nmf_l1","43","done","0.22200188191355597","0.2392972368245194","0.20470652700259254","61.62246421699822","134.65277713189508","-0.183447179693612"
